Category,pslist.nproc,pslist.avg_threads,dlllist.ndlls,handles.nhandles,handles.nport,ldrmodules.not_in_load_avg,malfind.ninjections,Class
Benign,44,12.42474512,2153,12580,0,0.03490566,4,Benign
Benign,46,12.01811705,2238,12548,0,0.038701068,6,Benign
Benign,43,12.82485094,2166,12592,0,0.0342723,4,Benign
Benign,39,13.30769231,1995,11805,0,0.031358151,4,Benign
Benign,40,13.2632951,2081,12196,0,0.036581872,5,Benign
Benign,40,13.45836178,2088,12330,0,0.038295835,5,Benign
Benign,45,12.17000053,2233,12538,0,0.038931707,5,Benign
Benign,40,12.1965752,1933,11041,0,0.034357106,4,Benign
Benign,42,12.88095238,2090,12277,0,0.035505837,4,Benign
Benign,44,12.55739818,2133,12215,0,0.033219864,5,Benign
Benign,40,14.03222804,2070,12490,0,0.035046657,4,Benign
Benign,42,12.93400448,2153,12527,0,0.03698026,4,Benign
Benign,52,11.53735701,2382,13587,0,0.039799837,8,Benign
Benign,44,12.56818182,2153,12591,0,0.03490566,4,Benign
Benign,41,14.09720024,2117,12831,0,0.033189033,5,Benign
Benign,41,11.2647799,1863,10910,0,0.042811839,5,Benign
Benign,44,12.44074883,2153,12579,0,0.03490566,4,Benign
Benign,41,13.54221875,2055,12352,0,0.032511416,3,Benign
Benign,40,13.25,2058,11982,0,0.039082488,5,Benign
Benign,45,12.12623015,2235,12544,0,0.038837666,5,Benign
Benign,41,13.22948546,2037,12316,0,0.032831288,3,Benign
Benign,40,13.26224945,2088,12170,0,0.038281831,5,Benign
Benign,43,12.77953579,2098,12317,0,0.031768334,3,Benign
Benign,39,13.34935574,1996,11826,0,0.031344793,4,Benign
Benign,40,13.6503885,2082,12258,0,0.036573628,5,Benign
Benign,44,12.5,2133,12428,0,0.03494491,4,Benign
Benign,40,13.39381046,2001,12039,0,0.032182223,3,Benign
Benign,40,10.76347463,1745,10194,0,0.041336353,3,Benign
Benign,41,13.14506004,2141,12376,0,0.038246269,5,Benign
Benign,43,12.99686077,2166,12616,0,0.0342723,4,Benign
Benign,41,12.91307337,2028,12058,0,0.032730606,3,Benign
Benign,41,11.10392941,1809,10486,0,0.044829992,4,Benign
Benign,46,11.64225938,2085,12088,0,0.03838134,4,Benign
Benign,42,12.25401035,1960,11324,0,0.031327409,3,Benign
Benign,42,13.28287156,2203,12870,0,0.0402169,6,Benign
Benign,41,12.69118907,2067,11908,0,0.036319613,4,Benign
Benign,46,11.41329664,2152,12220,0,0.037846804,4,Benign
Benign,30,13.9973455,1337,7820,0,0.021706587,2,Benign
Benign,41,13.99075507,2094,12473,0,0.035895492,5,Benign
Benign,42,12.92676855,2085,12149,0,0.033944523,5,Benign
Benign,41,13.51487493,2149,12622,0,0.040352505,6,Benign
Benign,45,13.39791667,2223,13001,0,0.025910537,5,Benign
Benign,40,12.88396124,1985,11710,0,0.033126294,3,Benign
Benign,44,12.71669239,2133,12499,0,0.03494495,4,Benign
Benign,47,11.53029625,2073,11386,0,0.036089466,11,Benign
Benign,42,13.74991136,2173,13258,0,0.035293214,4,Benign
Benign,43,12.70771229,2141,12421,0,0.036018957,4,Benign
Benign,40,13.275,2088,12172,0,0.038295835,5,Benign
Benign,44,12.52058555,2090,12600,0,0.034611437,4,Benign
Benign,44,13.25133067,2173,13103,0,0.031265086,4,Benign
Benign,43,12.59177373,2169,12192,0,0.039483827,5,Benign
Benign,40,13.41973148,2091,12216,0,0.038240918,5,Benign
Benign,40,13.82465107,2081,12289,0,0.036587153,5,Benign
Benign,40,11.16169834,1774,10380,0,0.039714939,3,Benign
Benign,52,11.37597631,2409,13605,0,0.045511295,8,Benign
Benign,41,12.61140206,2031,11802,0,0.032844871,3,Benign
Benign,47,11.00429573,2135,11749,0,0.036785916,12,Benign
Benign,42,13.28538779,2194,12845,0,0.036472761,5,Benign
Benign,43,12.61379456,2153,12131,0,0.037391496,5,Benign
Benign,41,14.05827809,2120,12842,0,0.03336309,4,Benign
Benign,42,12.72565127,2054,12168,0,0.032950574,3,Benign
Benign,41,13.89060877,2173,12815,0,0.040603561,6,Benign
Benign,40,13.40595069,2091,12202,0,0.038240918,5,Benign
Benign,67,9.869508594,3049,16498,0,0.03837545,11,Benign
Benign,42,10.7163157,1810,10589,0,0.039853187,4,Benign
Benign,42,11.62889054,2067,11708,0,0.047819972,12,Benign
Benign,40,11.08090356,1774,10344,0,0.039423129,4,Benign
Benign,42,12.68991183,2090,12248,0,0.03594654,4,Benign
Benign,43,10.49486889,1866,10806,0,0.040076587,5,Benign
Benign,53,11.27542735,2439,13634,0,0.044200162,8,Benign
Benign,43,12.03225415,2146,12163,0,0.035431974,5,Benign
Benign,41,13.82818355,2148,12661,0,0.04037123,6,Benign
Benign,45,12.57171343,2210,12954,0,0.034878385,4,Benign
Benign,44,12.58650917,2153,12641,0,0.03490566,4,Benign
Benign,42,12.9848013,2078,12453,0,0.033024602,3,Benign
Benign,41,12.86973941,2050,11855,0,0.02955665,4,Benign
Benign,45,11.50626175,2117,12097,0,0.041412126,12,Benign
Benign,43,13.1627907,2115,12458,0,0.027016816,5,Benign
Benign,39,15.04363282,1823,11094,0,0.024750774,4,Benign
Benign,71,9.751474035,3006,16654,0,0.041948352,13,Benign
Benign,56,11.59489579,2627,14486,0,0.042435661,13,Benign
Benign,43,12.89759577,2166,12603,0,0.0342723,4,Benign
Benign,44,12.36745447,2131,12167,0,0.033367471,5,Benign
Benign,42,13.25753752,2203,12845,0,0.0402169,6,Benign
Benign,45,13.72576454,2360,13984,0,0.042498938,7,Benign
Benign,43,12.85216779,2170,12281,0,0.039467646,5,Benign
Benign,39,12.90956466,1941,11397,0,0.033386328,3,Benign
Benign,50,11.8852413,2341,13586,0,0.039037282,5,Benign
Benign,41,13.19960457,2026,12064,0,0.031398447,3,Benign
Benign,44,11.00713332,1966,11566,0,0.041562344,6,Benign
Benign,32,12.7415462,1513,9119,0,0.041205035,3,Benign
Benign,39,12.90654764,1941,11395,0,0.033386328,3,Benign
Benign,42,10.59919951,1816,10576,0,0.04148325,4,Benign
Benign,40,13.225,2091,12166,0,0.038240918,5,Benign
Benign,42,13.30397056,2194,12841,0,0.036598675,5,Benign
Benign,40,13.73316605,2064,12172,0,0.039690223,5,Benign
Benign,43,12.42718475,2168,12187,0,0.039487682,5,Benign
Benign,41,10.99215121,1791,10417,0,0.042318978,3,Benign
Benign,43,12.57999578,2193,12310,0,0.038384258,5,Benign
Benign,42,13.26448827,2196,12838,0,0.0365112,5,Benign
Benign,41,12.81626686,2050,11844,0,0.02955665,4,Benign
Benign,41,11.2934043,1862,10915,0,0.042807733,5,Benign
Benign,40,13.25,2088,12166,0,0.038295835,5,Benign
Benign,42,13.10450336,2189,12710,0,0.037864644,5,Benign
Benign,42,13.11746901,2080,12282,0,0.034263338,4,Benign
Benign,41,13.04336519,2141,12347,0,0.038246269,5,Benign
Benign,42,13.35714286,2194,12862,0,0.03646001,5,Benign
Benign,41,12.90243902,2029,12084,0,0.032878098,3,Benign
Benign,48,11.10416667,2135,11744,0,0.035862069,12,Benign
Benign,41,13.07578253,2026,12074,0,0.031786075,3,Benign
Benign,40,13.29917005,2090,12191,0,0.038242741,5,Benign
Benign,39,13.2614219,1995,11803,0,0.031346342,4,Benign
Benign,40,13.51071606,2073,12188,0,0.037919389,5,Benign
Benign,32,12.48309688,1520,9088,0,0.041493493,3,Benign
Benign,41,12.88509913,2136,12433,0,0.034606267,4,Benign
Benign,41,13.23154497,2027,12133,0,0.032585165,3,Benign
Benign,32,12.21875,1466,8858,0,0.037642045,2,Benign
Benign,42,13.10538545,2105,12054,0,0.036951989,4,Benign
Benign,41,13.2676727,2074,12237,0,0.035485461,4,Benign
Benign,44,12.57693691,2153,12606,0,0.03490566,4,Benign
Benign,42,13.35714286,2194,12864,0,0.036472761,5,Benign
Benign,40,12.55659166,2028,11552,0,0.033635474,4,Benign
Benign,40,13.73379969,2001,12097,0,0.032357473,3,Benign
Benign,41,13.23618757,2026,12084,0,0.031774686,3,Benign
Benign,42,13.12041661,2177,12673,0,0.036733558,5,Benign
Benign,45,10.32377623,1989,10917,0,0.046488625,6,Benign
Benign,44,13.50308622,2291,13621,0,0.040421793,6,Benign
Benign,44,12.72673463,2133,12502,0,0.03494495,4,Benign
Benign,44,11.14217771,1997,11641,0,0.044391964,6,Benign
Benign,31,12.47270187,1507,8913,0,0.034740988,3,Benign
Benign,42,12.73081149,2072,12233,0,0.031506677,3,Benign
Benign,42,12.39610108,2062,11725,0,0.034521923,4,Benign
Benign,43,10.55800693,1856,10725,0,0.044292241,5,Benign
Benign,41,13.92317303,2157,12771,0,0.040627886,6,Benign
Benign,40,13.27476187,2000,11979,0,0.032196285,3,Benign
Benign,41,10.77456753,1793,10317,0,0.042166502,3,Benign
Benign,44,12.54868297,2153,12594,0,0.03490566,4,Benign
Benign,44,12.44613306,2153,12580,0,0.03490566,4,Benign
Benign,44,11.4447522,2125,12123,0,0.045233342,12,Benign
Benign,41,11.15312012,1794,10454,0,0.045019538,4,Benign
Benign,43,13.70007599,2275,13626,0,0.03982905,5,Benign
Benign,41,13.47582213,2141,12418,0,0.038246269,5,Benign
Benign,41,13.51847344,2048,12033,0,0.026151807,4,Benign
Benign,41,13.9729991,2095,12476,0,0.035878324,5,Benign
Benign,30,14.80999225,1339,7944,0,0.021670259,2,Benign
Benign,40,13.05896042,2015,11606,0,0.029096478,3,Benign
Benign,41,12.99960762,2029,12101,0,0.032878098,3,Benign
Benign,42,13.72320242,2195,12931,0,0.036900369,5,Benign
Benign,43,12.84552354,2121,12611,0,0.0331253,3,Benign
Benign,41,11.39823296,1862,10951,0,0.042656789,5,Benign
Benign,46,11.69219608,2180,12622,0,0.042906636,11,Benign
Benign,41,11.38493623,1862,10941,0,0.042669323,5,Benign
Benign,41,11.17084792,1859,10831,0,0.042402355,5,Benign
Benign,41,12.88264166,2050,11867,0,0.02955665,4,Benign
Benign,42,13.0352725,2080,12266,0,0.034263338,4,Benign
Benign,45,13.90684467,2360,14116,0,0.042498938,7,Benign
Benign,41,12.73876596,2031,11829,0,0.032844871,3,Benign
Benign,55,11.12542347,2572,14324,0,0.041773837,12,Benign
Benign,50,11.28097438,2447,13683,0,0.043248295,16,Benign
Benign,44,12.52365545,2153,12589,0,0.03490566,4,Benign
Benign,41,12.90938641,2029,12085,0,0.032878098,3,Benign
Benign,38,14.54108158,1902,11157,0,0.030759242,4,Benign
Benign,41,12.75609756,2067,11919,0,0.036319613,4,Benign
Benign,40,14.02128131,2093,12488,0,0.036098467,5,Benign
Benign,41,13.11522114,2029,12110,0,0.032878098,3,Benign
Benign,43,12.58139535,2104,12277,0,0.031676413,3,Benign
Benign,49,11.34369343,2216,12460,0,0.037844333,5,Benign
Benign,44,12.40679239,2196,12275,0,0.039002268,5,Benign
Benign,42,12.26734979,2033,11614,0,0.033613445,4,Benign
Benign,40,11.09946205,1753,9859,0,0.041793364,5,Benign
Benign,42,13.21139423,2203,12833,0,0.0402169,6,Benign
Benign,41,13.05079424,2043,12306,0,0.032876469,3,Benign
Benign,42,10.70532063,1814,10648,0,0.040608253,4,Benign
Benign,40,13.13842511,2088,12150,0,0.038295835,5,Benign
Benign,43,11.44315862,2004,11173,0,0.043168472,7,Benign
Benign,41,11.18341434,1907,10809,0,0.04316131,6,Benign
Benign,40,13.18786288,2000,11981,0,0.032200599,3,Benign
Benign,44,12.39450585,2034,11712,0,0.033617001,4,Benign
Benign,40,13.74788474,2092,12391,0,0.037762906,5,Benign
Benign,40,12.96174163,2015,11608,0,0.029096478,3,Benign
Benign,42,13.32869794,2085,12339,0,0.034179688,4,Benign
Benign,42,12.74620462,2140,12455,0,0.036014042,4,Benign
Benign,42,13.32674404,2194,12860,0,0.036472761,5,Benign
Benign,44,12.41809941,2151,12616,0,0.034932089,4,Benign
Benign,42,12.52739291,2083,11955,0,0.033391544,4,Benign
Benign,42,12.83506095,2106,11993,0,0.037476281,5,Benign
Benign,43,10.82204011,1890,11043,0,0.043206663,5,Benign
Benign,44,10.94838249,2035,11413,0,0.045285249,7,Benign
Benign,44,12.90487581,2232,13045,0,0.03584392,6,Benign
Benign,42,13.25873455,2194,12854,0,0.036463785,5,Benign
Benign,44,12.56490473,2153,12590,0,0.03490566,4,Benign
Benign,41,12.79558695,2026,12012,0,0.031786075,3,Benign
Benign,40,13.46695148,2057,12130,0,0.039468814,5,Benign
Benign,41,13.60131472,2050,12363,0,0.030724818,3,Benign
Benign,44,12.86311363,2130,12455,0,0.026342593,5,Benign
Benign,50,11.74560161,2350,13580,0,0.038879273,5,Benign
Benign,41,12.72245175,1998,11575,0,0.030545096,4,Benign
Benign,42,11.72621437,2067,11731,0,0.047819972,12,Benign
Benign,44,10.61735078,1935,11284,0,0.04005522,6,Benign
Benign,42,11.41507371,2067,11817,0,0.047819972,12,Benign
Benign,42,12.80520855,2090,12264,0,0.035505837,4,Benign
Benign,69,10.39773694,3003,16684,0,0.038974176,12,Benign
Benign,50,11.83858896,2354,13578,0,0.038815908,5,Benign
Benign,40,13.2495305,2089,12170,0,0.038267861,5,Benign
Benign,41,12.64671587,2067,11910,0,0.036319613,4,Benign
Benign,32,12.53737768,1469,8852,0,0.035184064,2,Benign
Benign,40,10.90425792,1755,10041,0,0.041085227,3,Benign
Benign,41,11.25271712,1823,10635,0,0.044768069,4,Benign
Benign,40,11.13601081,1749,10332,0,0.041784303,3,Benign
Benign,42,13.23985214,2194,12844,0,0.036472761,5,Benign
Benign,40,11.07309864,1757,9916,0,0.039339351,4,Benign
Benign,41,13.49140483,2149,12621,0,0.040352505,6,Benign
Benign,40,13.9,2088,12415,0,0.037838851,5,Benign
Benign,43,10.89380763,2049,11416,0,0.041646509,11,Benign
Benign,42,10.73130683,1811,10598,0,0.039844058,4,Benign
Benign,44,12.61363636,2133,12466,0,0.03494495,4,Benign
Benign,43,13.54692871,2160,12743,0,0.029785597,5,Benign
Benign,32,12.45563466,1524,9094,0,0.041378488,3,Benign
Benign,48,11.75763268,2280,12981,0,0.038934869,5,Benign
Benign,40,13.83274281,2090,12298,0,0.037578739,5,Benign
Benign,40,13.31181532,2001,12041,0,0.032357473,3,Benign
Benign,42,12.38095238,2064,11710,0,0.034499514,4,Benign
Benign,44,12.56970798,2153,12632,0,0.03490566,4,Benign
Benign,41,13.17048774,2026,12119,0,0.032359866,3,Benign
Benign,40,12.76717109,1985,11700,0,0.033126294,3,Benign
Benign,43,12.93023256,2104,12331,0,0.031676413,3,Benign
Benign,40,11.06477231,1787,10366,0,0.040171343,4,Benign
Benign,39,12.77085618,1941,11360,0,0.033386328,3,Benign
Benign,40,10.74309392,1736,10096,0,0.041213509,3,Benign
Benign,42,12.47222454,2049,11738,0,0.033936896,4,Benign
Benign,41,13.21095231,2047,12336,0,0.032901296,3,Benign
Benign,41,13.10341888,2026,12084,0,0.031786075,3,Benign
Benign,43,12.76025292,2104,12307,0,0.031676413,3,Benign
Benign,50,11.51667954,2294,12974,0,0.03680137,6,Benign
Benign,40,12.78468595,1984,11690,0,0.033011946,3,Benign
Benign,45,11.47312416,2119,12098,0,0.041527896,12,Benign
Benign,40,13.38277917,2050,12031,0,0.030930791,4,Benign
Benign,40,13.293624,2088,12170,0,0.038295835,5,Benign
Benign,42,13.23090572,2177,12705,0,0.036761284,5,Benign
Benign,40,13.07403884,2015,11608,0,0.029096478,3,Benign
Benign,41,12.64640933,2058,11905,0,0.035842632,4,Benign
Benign,41,13.4659194,2060,11928,0,0.028464103,3,Benign
Benign,41,14.07296964,2148,12793,0,0.04037123,6,Benign
Benign,53,11.39904602,2418,13678,0,0.045949214,9,Benign
Benign,40,13.0467164,2015,11608,0,0.029096478,3,Benign
Benign,40,12.88626026,2018,11716,0,0.03003003,4,Benign
Benign,41,11.29311787,1821,10631,0,0.045176329,4,Benign
Benign,40,13.34265066,2001,12056,0,0.032357473,3,Benign
Benign,43,12.6330492,2141,12413,0,0.036018957,4,Benign
Benign,41,13.22358551,2047,12368,0,0.032901296,3,Benign
Benign,44,10.92318447,1966,11556,0,0.041562344,6,Benign
Benign,41,13.59211191,2064,12180,0,0.03173372,4,Benign
Benign,40,12.975,2018,11718,0,0.03003003,4,Benign
Benign,43,12.59504461,2104,12267,0,0.031676413,3,Benign
Benign,42,12.97298172,2106,12023,0,0.037476281,5,Benign
Benign,42,13.04481387,2106,12037,0,0.037476281,5,Benign
Benign,40,13.03594288,2022,11772,0,0.029485257,4,Benign
Benign,39,12.79425079,1951,11412,0,0.033493681,3,Benign
Benign,43,10.98207152,2004,11088,0,0.043230271,7,Benign
Benign,55,11.03700601,2575,14196,0,0.042157863,12,Benign
Benign,41,13.77267436,2157,12744,0,0.040627886,6,Benign
Benign,43,14.20574263,2229,13672,0,0.038005324,5,Benign
Benign,42,11.45113832,2067,11816,0,0.047819972,12,Benign
Benign,41,12.83253097,2031,11848,0,0.032844871,3,Benign
Benign,42,12.83933729,2106,11888,0,0.037476281,5,Benign
Benign,44,12.49255353,2133,12439,0,0.034482759,4,Benign
Benign,42,13.73753098,2195,12940,0,0.036900369,5,Benign
Benign,43,11.09551073,2002,11104,0,0.043314144,7,Benign
Benign,41,13.10359315,2029,12104,0,0.032878098,3,Benign
Benign,42,12.80983899,2106,11980,0,0.037476281,5,Benign
Benign,47,11.72304142,2169,12439,0,0.038676223,4,Benign
Benign,40,13.71091067,2001,12101,0,0.032357473,3,Benign
Benign,44,12.49285314,2153,12620,0,0.03490566,4,Benign
Benign,43,12.73494768,2104,12304,0,0.031676413,3,Benign
Benign,42,13.34667036,2195,12720,0,0.040381125,7,Benign
Benign,40,13.57859096,2088,12352,0,0.038295835,5,Benign
Benign,43,12.74174487,2093,12318,0,0.031843186,3,Benign
Benign,45,13.93277156,2360,14125,0,0.042498938,7,Benign
Benign,42,12.97558359,2160,12534,0,0.037992495,5,Benign
Benign,42,13.14223336,2162,12877,0,0.033324611,5,Benign
Benign,44,12.41923064,2068,11695,0,0.030260441,3,Benign
Benign,42,10.86776409,1831,10716,0,0.043033889,5,Benign
Benign,41,13.2195122,2033,12173,0,0.032157969,3,Benign
Benign,40,13.93785215,2081,12421,0,0.037542662,5,Benign
Benign,43,12.31920451,2168,12198,0,0.039503904,5,Benign
Benign,42,13.14255825,2088,12324,0,0.035069337,4,Benign
Benign,50,10.8414268,2185,12438,0,0.03775758,4,Benign
Benign,40,13.24398642,2090,12173,0,0.038257022,5,Benign
Benign,40,13.09575475,2001,11949,0,0.032192131,3,Benign
Benign,40,13.2463429,2088,12163,0,0.038287802,5,Benign
Benign,44,12.90020122,2153,12684,0,0.03490566,4,Benign
Benign,40,12.75691394,1985,11700,0,0.033126294,3,Benign
Benign,42,13.48019745,2115,12565,0,0.034343674,4,Benign
Benign,44,12.80766761,2090,12705,0,0.034028251,4,Benign
Benign,44,13.14621408,2153,12735,0,0.03490566,4,Benign
Benign,42,10.86501403,1831,10713,0,0.043033889,5,Benign
Benign,41,12.96533343,1991,11826,0,0.03339474,3,Benign
Benign,44,13.69393052,2290,13755,0,0.040425942,6,Benign
Benign,39,13.36718862,1995,11828,0,0.031345809,4,Benign
Benign,43,11.72922034,1934,10812,0,0.033714632,8,Benign
Benign,39,12.78656973,1932,11011,0,0.034859521,4,Benign
Benign,45,13.85409296,2360,14088,0,0.042498938,7,Benign
Benign,41,12.96717746,2094,12181,0,0.038263826,4,Benign
Benign,39,13.35816326,2037,12006,0,0.037558521,4,Benign
Benign,40,13.33414047,2082,12217,0,0.036573628,5,Benign
Benign,41,11.07211093,1859,10823,0,0.042395337,5,Benign
Benign,40,13.33693216,2081,12196,0,0.036588169,5,Benign
Benign,41,13.08373207,2072,12130,0,0.036157513,5,Benign
Benign,42,13.10768638,2177,12690,0,0.036761284,5,Benign
Benign,40,13.06489501,2015,11607,0,0.029096478,3,Benign
Benign,42,13.70145414,2193,12949,0,0.03657447,5,Benign
Benign,41,13,2025,12035,0,0.030980193,3,Benign
Benign,39,13.28502912,1996,11821,0,0.031344793,4,Benign
Benign,41,13.05762774,2026,12063,0,0.031786075,3,Benign
Benign,44,12.59996561,2153,12616,0,0.03490566,4,Benign
Benign,42,13.07142857,2080,12273,0,0.034263338,4,Benign
Benign,42,12.88492244,2106,11922,0,0.037476281,5,Benign
Benign,40,13.09769525,2040,11774,0,0.026327745,3,Benign
Benign,42,13.31876882,2194,12860,0,0.036472761,5,Benign
Benign,41,13.40788415,2161,12474,0,0.040994933,6,Benign
Benign,63,11.34956973,2975,16431,0,0.038668323,11,Benign
Benign,41,13.09973768,2042,12083,0,0.033149171,3,Benign
Benign,41,14.06590085,2149,12794,0,0.040380722,6,Benign
Benign,42,12.8500869,2090,12267,0,0.035505837,4,Benign
Benign,44,13.80576891,2225,12883,0,0.030264101,5,Benign
Benign,40,13.38934979,2035,12130,0,0.034460436,3,Benign
Benign,39,12.46889449,1932,10954,0,0.034357106,4,Benign
Benign,43,13.21097844,2228,12933,0,0.036554265,5,Benign
Benign,42,12.98038426,2160,12532,0,0.037827824,5,Benign
Benign,42,12.39638878,2062,11713,0,0.034267566,3,Benign
Benign,39,13.53642735,1995,11833,0,0.031360647,4,Benign
Benign,43,10.82382782,1890,11041,0,0.043206663,5,Benign
Benign,44,13.02272727,2252,13101,0,0.039363114,8,Benign
Benign,45,10.73518402,1988,11019,0,0.046495973,6,Benign
Benign,42,12.86779517,2106,11892,0,0.037476281,5,Benign
Benign,40,14.70085881,1959,11799,0,0.025770876,4,Benign
Benign,42,12.53580672,2028,11779,0,0.031406472,3,Benign
Benign,41,13.24148311,2047,12363,0,0.032901296,3,Benign
Benign,41,13.14937835,2047,12354,0,0.032901296,3,Benign
Benign,41,11.17754376,1859,10867,0,0.042395337,5,Benign
Benign,40,13.1889165,2088,12150,0,0.038295835,5,Benign
Benign,39,13.04491331,1941,11441,0,0.033386328,3,Benign
Benign,41,10.98414478,1783,10403,0,0.041822329,3,Benign
Benign,45,12.08582754,2042,11435,0,0.035940653,10,Benign
Benign,41,13.01403774,2026,12039,0,0.031786075,3,Benign
Benign,41,11.02242097,1821,10456,0,0.045146194,4,Benign
Benign,42,13.70251941,2194,12922,0,0.03682993,5,Benign
Benign,40,13.73232118,2086,12365,0,0.038080973,5,Benign
Benign,43,12.63248509,2104,12267,0,0.031676413,3,Benign
Benign,44,12.41807536,2133,12431,0,0.03494495,4,Benign
Benign,42,13.31732188,2152,12644,0,0.034278346,4,Benign
Benign,43,12.94887146,2127,12451,0,0.026147993,5,Benign
Benign,42,13.46960096,2194,12882,0,0.036860921,5,Benign
Benign,40,13.13603954,2000,11973,0,0.032208589,3,Benign
Benign,64,9.756050966,2581,14587,0,0.041223289,12,Benign
Benign,42,13.51254244,2085,12418,0,0.034179688,4,Benign
Benign,42,13.26901144,2194,12854,0,0.036472761,5,Benign
Benign,43,12.64075261,2121,12581,0,0.0331253,3,Benign
Benign,42,12.57284656,2083,11957,0,0.033811183,5,Benign
Benign,42,12.77857,2106,11986,0,0.037476281,5,Benign
Benign,41,12.68190688,2031,11821,0,0.032844871,3,Benign
Benign,41,13.97920229,2095,12478,0,0.035887488,5,Benign
Benign,42,13.67571501,2204,12914,0,0.040209142,6,Benign
Benign,43,12.58433484,2168,12252,0,0.039503904,5,Benign
Benign,42,13.10397681,2204,12813,0,0.0366482,5,Benign
Benign,40,13.02815144,2015,11615,0,0.029096478,3,Benign
Benign,39,12.84430425,1931,11021,0,0.034252624,3,Benign
Benign,41,12.91122453,2031,11947,0,0.032844871,3,Benign
Benign,46,10.41574564,2068,11442,0,0.043874137,7,Benign
Benign,44,13.07294797,2210,13083,0,0.033103448,5,Benign
Benign,41,10.72734985,1788,10313,0,0.046316875,4,Benign
Benign,43,14.08911094,2219,13593,0,0.037625799,5,Benign
Benign,41,14.09280512,2117,12836,0,0.033189033,5,Benign
